#{"t_start": 1715681333.7286725, "env_id": "ALE/MsPacman-ram-v5"}
r,l,t
70.0,529,1833.057544
70.0,529,1833.535713
70.0,529,1833.996169
70.0,529,1834.687754
70.0,529,1835.158402
70.0,529,1835.618226
70.0,529,1836.069422
70.0,529,1836.55672
70.0,529,1837.241273
70.0,529,1837.69571
70.0,529,1838.15696
70.0,529,1838.60843
70.0,529,1839.069573
70.0,529,1839.740416
70.0,529,1840.193266
70.0,529,1840.646307
70.0,529,1841.118542
70.0,529,1841.590663
70.0,529,1842.277112
70.0,529,1842.725897
70.0,529,1843.184018
70.0,529,1843.654263
70.0,529,1844.111767
70.0,529,1844.777275
70.0,529,1845.239684
70.0,529,1845.695695
70.0,529,1846.149638
70.0,529,1846.607835
70.0,529,1847.309385
70.0,529,1847.761629
70.0,529,1848.216993
70.0,529,1848.680518
70.0,529,1849.141773
70.0,529,1849.826417
70.0,529,1850.30638
70.0,529,1850.789591
70.0,529,1851.263979
70.0,529,1851.722987
70.0,529,1852.385937
70.0,529,1852.834326
70.0,529,1853.288734
70.0,529,1853.738125
70.0,529,1854.197469
70.0,529,1854.882983
70.0,529,1855.341393
70.0,529,1855.796832
70.0,529,1856.256518
70.0,529,1856.723759
70.0,529,1857.397913
70.0,529,1857.850808
70.0,529,1858.305036
70.0,529,1858.759214
70.0,529,1859.220668
70.0,529,1859.899152
70.0,529,1860.360534
70.0,529,1860.818853
70.0,529,1861.274593
70.0,529,1861.730707
70.0,529,1862.401255
70.0,529,1862.851074
70.0,529,1863.306139
70.0,529,1863.751423
70.0,529,1864.254093
70.0,529,1864.954988
70.0,529,1865.430154
70.0,529,1865.890748
70.0,529,1866.348765
70.0,529,1866.827275
70.0,529,1867.505267
70.0,529,1867.986891
70.0,529,1868.418572
70.0,529,1868.843038
70.0,529,1869.301425
70.0,529,1869.935511
70.0,529,1870.335131
70.0,529,1870.743956
70.0,529,1871.137836
70.0,529,1871.532784
70.0,529,1872.10212
70.0,529,1872.506976
70.0,529,1872.902786
70.0,529,1873.303773
70.0,529,1873.7157
70.0,529,1874.302698
70.0,529,1874.734326
70.0,529,1875.15028
70.0,529,1875.576908
70.0,529,1875.988631
70.0,529,1876.595646
70.0,529,1877.009623
70.0,529,1877.421961
70.0,529,1877.83858
70.0,529,1878.254637
70.0,529,1878.885213
70.0,529,1879.351902
70.0,529,1879.817848
70.0,529,1880.287217
70.0,529,1880.698692
70.0,529,1881.317867
70.0,529,1881.718688
70.0,529,1882.123646
70.0,529,1882.520377
70.0,529,1882.912039
70.0,529,1883.488166
70.0,529,1883.886463
70.0,529,1884.280415
70.0,529,1884.685615
70.0,529,1885.079116
70.0,529,1885.661422
70.0,529,1886.082282
70.0,529,1886.488913
70.0,529,1886.891782
70.0,529,1887.325365
70.0,529,1887.926478
70.0,529,1888.34704
70.0,529,1888.778706
70.0,529,1889.189845
70.0,529,1889.63876
70.0,529,1890.246024
70.0,529,1890.690524
70.0,529,1891.118995
70.0,529,1891.558445
70.0,529,1891.988928
70.0,529,1892.63792
70.0,529,1893.105274
70.0,529,1893.55073
70.0,529,1894.000113
70.0,529,1894.462435
70.0,529,1895.13809
70.0,529,1895.587604
70.0,529,1896.057136
70.0,529,1896.509982
70.0,529,1896.997233
70.0,529,1897.667976
70.0,529,1898.134351
70.0,529,1898.609885
70.0,529,1899.078116
70.0,529,1899.534207
70.0,529,1900.225745
70.0,529,1900.680129
70.0,529,1901.154614
70.0,529,1901.604669
70.0,529,1902.092927
70.0,529,1902.777428
70.0,529,1903.228876
70.0,529,1903.693602
70.0,529,1904.160365
70.0,529,1904.621883
70.0,529,1905.30724
70.0,529,1905.769909
70.0,529,1906.236825
70.0,529,1906.709071
70.0,529,1907.205085
70.0,529,1907.878891
70.0,529,1908.349056
70.0,529,1908.810616
70.0,529,1909.306463
70.0,529,1909.774889
70.0,529,1910.489872
70.0,529,1910.959331
70.0,529,1911.420865
70.0,529,1911.898366
70.0,529,1912.398519
70.0,529,1913.069787
70.0,529,1913.534917
70.0,529,1913.990269
70.0,529,1914.453896
70.0,529,1914.919869
70.0,529,1915.590625
70.0,529,1916.072062
70.0,529,1916.53991
70.0,529,1916.998347
70.0,529,1917.485429
70.0,529,1918.188885
70.0,529,1918.644255
70.0,529,1919.110851
70.0,529,1919.59557
70.0,529,1920.056104
70.0,529,1920.72282
70.0,529,1921.200849
70.0,529,1921.658254
70.0,529,1922.136414
70.0,529,1922.613456
70.0,529,1923.284318
70.0,529,1923.761649
70.0,529,1924.256639
70.0,529,1924.720018
70.0,529,1925.223139
70.0,529,1925.924549
70.0,529,1926.398158
70.0,529,1926.892751
70.0,529,1927.354441
70.0,529,1927.81824
70.0,529,1928.491461
70.0,529,1928.951736
70.0,529,1929.410496
70.0,529,1929.876059
70.0,529,1930.35206
70.0,529,1931.032807
70.0,529,1931.536431
70.0,529,1931.990951
70.0,529,1932.446526
70.0,529,1932.928868
70.0,529,1933.601336
70.0,529,1934.070818
70.0,529,1934.52603
70.0,529,1934.975772
70.0,529,1935.443717
70.0,529,1936.11929
70.0,529,1936.584639
70.0,529,1937.045989
70.0,529,1937.507236
70.0,529,1937.977613
70.0,529,1938.654276
70.0,529,1939.112016
70.0,529,1939.584769
70.0,529,1940.080925
70.0,529,1940.545187
70.0,529,1941.245606
70.0,529,1941.726846
70.0,529,1942.20094
70.0,529,1942.653737
70.0,529,1943.133637
70.0,529,1943.801229
70.0,529,1944.265153
70.0,529,1944.734769
70.0,529,1945.209611
70.0,529,1945.686342
70.0,529,1946.349097
70.0,529,1946.824394
70.0,529,1947.279706
70.0,529,1947.745911
70.0,529,1948.207056
70.0,529,1948.876972
70.0,529,1949.348345
70.0,529,1949.825485
70.0,529,1950.279875
70.0,529,1950.772181
70.0,529,1951.463022
70.0,529,1951.939578
70.0,529,1952.410718
70.0,529,1952.866212
70.0,529,1953.340415
70.0,529,1954.017045
70.0,529,1954.473779
70.0,529,1954.925973
70.0,529,1955.402986
70.0,529,1955.867171
70.0,529,1956.538059
70.0,529,1957.013164
70.0,529,1957.465155
70.0,529,1957.933017
70.0,529,1958.419134
70.0,529,1959.097659
70.0,529,1959.578958
70.0,529,1960.038259
70.0,529,1960.500414
70.0,529,1960.961822
70.0,529,1961.666387
70.0,529,1962.138443
70.0,529,1962.600772
70.0,529,1963.059862
70.0,529,1963.559177
70.0,529,1964.238772
70.0,529,1964.700937
70.0,529,1965.180362
70.0,529,1965.655371
70.0,529,1966.110719
70.0,529,1966.777472
70.0,529,1967.232072
70.0,529,1967.679551
70.0,529,1968.131012
70.0,529,1968.593319
70.0,529,1969.270651
70.0,529,1969.743894
70.0,529,1970.205364
70.0,529,1970.664852
70.0,529,1971.132118
70.0,529,1971.82267
70.0,529,1972.27326
70.0,529,1972.729146
70.0,529,1973.181651
70.0,529,1973.641078
70.0,529,1974.311743
70.0,529,1974.768104
70.0,529,1975.236291
70.0,529,1975.690883
70.0,529,1976.159972
70.0,529,1976.843587
70.0,529,1977.344635
70.0,529,1977.802935
70.0,529,1978.259281
70.0,529,1978.750272
70.0,529,1979.43999
70.0,529,1979.934113
70.0,529,1980.392564
70.0,529,1980.85022
70.0,529,1981.334838
70.0,529,1982.010331
70.0,529,1982.465967
70.0,529,1982.93913
70.0,529,1983.410391
70.0,529,1983.875541
70.0,529,1984.559231
70.0,529,1985.039654
70.0,529,1985.495784
70.0,529,1985.948227
70.0,529,1986.418442
70.0,529,1987.128922
70.0,529,1987.59533
70.0,529,1988.057425
70.0,529,1988.518767
70.0,529,1989.010413
70.0,529,1989.688692
70.0,529,1990.177772
70.0,529,1990.636938
70.0,529,1991.102255
70.0,529,1991.58533
70.0,529,1992.262112
70.0,529,1992.745182
70.0,529,1993.203523
70.0,529,1993.682718
70.0,529,1994.13911
70.0,529,1994.856367
70.0,529,1995.323833
70.0,529,1995.789088
70.0,529,1996.244356
70.0,529,1996.708745
70.0,529,1997.408138
70.0,529,1997.868033
70.0,529,1998.317877
70.0,529,1998.78229
70.0,529,1999.260362
70.0,529,1999.925251
70.0,529,2000.383406
70.0,529,2000.844951
70.0,529,2001.297219
70.0,529,2001.772423
70.0,529,2002.466836
70.0,529,2002.925405
70.0,529,2003.388599
70.0,529,2003.848915
70.0,529,2004.310382
70.0,529,2004.966876
70.0,529,2005.413926
70.0,529,2005.859949
70.0,529,2006.348098
70.0,529,2006.824384
70.0,529,2007.50685
70.0,529,2007.986996
70.0,529,2008.453251
70.0,529,2008.917068
70.0,529,2009.371902
70.0,529,2010.060638
70.0,529,2010.557521
70.0,529,2011.015941
70.0,529,2011.47741
70.0,529,2011.956434
70.0,529,2012.630258
70.0,529,2013.083911
70.0,529,2013.536893
70.0,529,2014.006187
70.0,529,2014.470011
70.0,529,2015.150447
70.0,529,2015.605444
70.0,529,2016.076859
70.0,529,2016.530042
70.0,529,2017.007353
70.0,529,2017.683898
70.0,529,2018.140371
70.0,529,2018.595985
70.0,529,2019.05131
70.0,529,2019.514769
70.0,529,2020.199946
70.0,529,2020.648559
70.0,529,2021.106576
70.0,529,2021.560117
70.0,529,2022.049255
70.0,529,2022.745695
70.0,529,2023.220917
70.0,529,2023.713543
70.0,529,2024.166505
70.0,529,2024.68469
70.0,529,2025.352344
70.0,529,2025.805516
70.0,529,2026.256768
70.0,529,2026.713732
70.0,529,2027.211245
70.0,529,2027.895075
70.0,529,2028.35569
70.0,529,2028.813478
70.0,529,2029.298636
70.0,529,2029.773692
70.0,529,2030.449848
70.0,529,2030.90884
70.0,529,2031.365192
70.0,529,2031.825688
70.0,529,2032.282895
70.0,529,2032.970949
70.0,529,2033.441926
70.0,529,2033.894939
70.0,529,2034.366352
70.0,529,2034.829778
70.0,529,2035.496418
70.0,529,2035.946777
70.0,529,2036.405227
70.0,529,2036.865611
70.0,529,2037.323057
70.0,529,2038.021276
70.0,529,2038.510485
70.0,529,2038.982589
70.0,529,2039.452628
70.0,529,2039.909263
70.0,529,2040.580023
70.0,529,2041.069191
70.0,529,2041.548479
70.0,529,2042.004617
70.0,529,2042.478481
70.0,529,2043.177162
70.0,529,2043.642609
70.0,529,2044.093093
70.0,529,2044.546428
70.0,529,2045.008777
70.0,529,2045.722164
70.0,529,2046.191488
70.0,529,2046.649536
70.0,529,2047.131491
70.0,529,2047.632048
70.0,529,2048.309348
70.0,529,2048.76091
70.0,529,2049.229319
70.0,529,2049.680752
70.0,529,2050.148929
70.0,529,2050.809465
70.0,529,2051.263211
70.0,529,2051.738256
70.0,529,2052.199685
70.0,529,2052.658036
70.0,529,2053.348705
70.0,529,2053.8207
70.0,529,2054.299049
70.0,529,2054.756206
70.0,529,2055.242409
70.0,529,2055.906943
70.0,529,2056.360548
70.0,529,2056.81783
70.0,529,2057.273638
70.0,529,2057.735591
70.0,529,2058.421256
70.0,529,2058.882599
70.0,529,2059.360606
70.0,529,2059.819999
70.0,529,2060.278496
70.0,529,2060.962917
70.0,529,2061.440121
70.0,529,2061.905616
70.0,529,2062.354223
70.0,529,2062.812289
70.0,529,2063.49097
70.0,529,2063.966078
70.0,529,2064.420528
70.0,529,2064.873157
70.0,529,2065.339126
70.0,529,2066.000883
70.0,529,2066.460221
70.0,529,2066.914634
70.0,529,2067.369186
70.0,529,2067.85126
70.0,529,2068.525669
70.0,529,2068.980306
70.0,529,2069.451911
70.0,529,2069.917965
70.0,529,2070.393902
70.0,529,2071.065685
70.0,529,2071.543873
70.0,529,2072.012088
70.0,529,2072.472797
70.0,529,2072.931907
70.0,529,2073.617291
70.0,529,2074.070952
70.0,529,2074.554895
70.0,529,2075.036088
70.0,529,2075.488524
70.0,529,2076.143269
70.0,529,2076.588942
70.0,529,2077.083848
70.0,529,2077.529308
70.0,529,2078.022423
70.0,529,2078.699009
70.0,529,2079.147427
70.0,529,2079.60799
70.0,529,2080.066115
70.0,529,2080.538328
70.0,529,2081.205033
70.0,529,2081.662503
70.0,529,2082.11975
70.0,529,2082.588126
70.0,529,2083.049723
70.0,529,2083.761702
70.0,529,2084.240934
70.0,529,2084.718144
70.0,529,2085.174857
70.0,529,2085.631042
70.0,529,2086.303605
70.0,529,2086.766984
70.0,529,2087.236057
70.0,529,2087.721382
70.0,529,2088.200379
70.0,529,2088.902808
70.0,529,2089.361167
70.0,529,2089.81395
70.0,529,2090.277053
70.0,529,2090.731487
70.0,529,2091.411238
70.0,529,2091.868235
70.0,529,2092.331732
70.0,529,2092.79991
70.0,529,2093.277188
70.0,529,2093.950552
70.0,529,2094.404097
70.0,529,2094.851649
70.0,529,2095.30199
70.0,529,2095.75731
70.0,529,2096.441962
70.0,529,2096.900278
70.0,529,2097.361597
70.0,529,2097.81511
70.0,529,2098.277397
70.0,529,2098.971863
70.0,529,2099.438058
70.0,529,2099.891617
70.0,529,2100.36574
70.0,529,2100.826166
70.0,529,2101.535411
70.0,529,2101.995896
70.0,529,2102.471807
70.0,529,2102.943697
70.0,529,2103.407637
70.0,529,2104.078857
70.0,529,2104.523801
70.0,529,2104.992875
70.0,529,2105.46419
70.0,529,2105.944872
70.0,529,2106.618115
70.0,529,2107.110119
70.0,529,2107.56848
70.0,529,2108.0243
70.0,529,2108.506849
70.0,529,2109.199456
70.0,529,2109.666669
70.0,529,2110.132227
70.0,529,2110.589461
70.0,529,2111.054128
70.0,529,2111.72946
70.0,529,2112.176939
70.0,529,2112.657995
70.0,529,2113.11147
70.0,529,2113.593756
70.0,529,2114.263239
70.0,529,2114.715605
70.0,529,2115.166899
70.0,529,2115.621663
70.0,529,2116.076905
70.0,529,2116.747507
70.0,529,2117.196918
70.0,529,2117.646559
70.0,529,2118.118682
70.0,529,2118.586969
70.0,529,2119.27388
70.0,529,2119.73667
70.0,529,2120.20405
70.0,529,2120.669731
70.0,529,2121.149655
70.0,529,2121.815201
70.0,529,2122.290434
70.0,529,2122.7488
70.0,529,2123.205199
70.0,529,2123.677012
70.0,529,2124.345152
70.0,529,2124.789573
70.0,529,2125.233161
70.0,529,2125.688569
70.0,529,2126.186473
70.0,529,2126.850542
70.0,529,2127.300652
70.0,529,2127.771859
70.0,529,2128.226389
70.0,529,2128.703478
70.0,529,2129.403889
70.0,529,2129.879282
70.0,529,2130.356455
70.0,529,2130.80917
70.0,529,2131.265059
70.0,529,2131.928008
70.0,529,2132.383203
70.0,529,2132.833772
70.0,529,2133.299007
70.0,529,2133.768761
70.0,529,2134.457669
70.0,529,2134.921153
70.0,529,2135.390413
70.0,529,2135.862505
70.0,529,2136.346759
70.0,529,2137.021335
70.0,529,2137.50351
70.0,529,2137.957945
70.0,529,2138.411129
70.0,529,2138.87498
70.0,529,2139.532498
70.0,529,2139.976959
70.0,529,2140.435318
70.0,529,2140.896709
70.0,529,2141.358829
70.0,529,2142.053428
70.0,529,2142.522753
70.0,529,2142.985058
70.0,529,2143.454188
70.0,529,2143.935535
70.0,529,2144.627018
70.0,529,2145.081367
70.0,529,2145.545578
70.0,529,2146.018802
70.0,529,2146.477289
70.0,529,2147.149261
70.0,529,2147.609284
70.0,529,2148.076865
70.0,529,2148.525594
70.0,529,2148.987274
70.0,529,2149.65587
70.0,529,2150.103445
70.0,529,2150.556142
70.0,529,2151.013998
70.0,529,2151.520091
70.0,529,2152.192627
70.0,529,2152.642147
70.0,529,2153.092707
70.0,529,2153.545012
70.0,529,2154.020284
70.0,529,2154.69774
70.0,529,2155.179625
70.0,529,2155.648126
70.0,529,2156.095929
70.0,529,2156.556124
70.0,529,2157.260464
70.0,529,2157.751584
70.0,529,2158.234892
70.0,529,2158.709969
70.0,529,2159.166321
70.0,529,2159.840946
70.0,529,2160.310583
70.0,529,2160.799571
70.0,529,2161.258094
70.0,529,2161.718095
70.0,529,2162.384578
70.0,529,2162.837107
70.0,529,2163.29063
70.0,529,2163.765799
70.0,529,2164.235189
70.0,529,2164.909642
70.0,529,2165.352492
70.0,529,2165.798625
70.0,529,2166.243078
70.0,529,2166.702429
70.0,529,2167.384211
70.0,529,2167.862178
70.0,529,2168.339759
70.0,529,2168.795736
70.0,529,2169.266844
70.0,529,2169.929835
70.0,529,2170.389621
70.0,529,2170.837508
70.0,529,2171.301943
70.0,529,2171.784016
70.0,529,2172.453107
70.0,529,2172.906194
70.0,529,2173.361475
70.0,529,2173.830169
70.0,529,2174.306967
70.0,529,2174.97403
70.0,529,2175.430113
70.0,529,2175.88163
70.0,529,2176.339771
70.0,529,2176.795149
70.0,529,2177.462886
70.0,529,2177.912493
70.0,529,2178.364683
70.0,529,2178.822054
70.0,529,2179.280546
70.0,529,2179.979112
70.0,529,2180.458074
70.0,529,2180.918427
70.0,529,2181.369797
70.0,529,2181.788663
70.0,529,2182.45926
70.0,529,2182.874204
70.0,529,2183.266785
70.0,529,2183.656561
70.0,529,2184.054687
70.0,529,2184.631984
70.0,529,2185.026924
70.0,529,2185.441399
70.0,529,2185.833398
70.0,529,2186.242058
70.0,529,2186.864123
70.0,529,2187.274923
70.0,529,2187.703937
70.0,529,2188.124726
70.0,529,2188.531014
70.0,529,2189.129257
70.0,529,2189.578389
70.0,529,2190.015877
70.0,529,2190.430895
70.0,529,2190.853823
70.0,529,2191.46937
70.0,529,2191.897185
70.0,529,2192.333742
70.0,529,2192.775012
70.0,529,2193.226616
70.0,529,2193.900172
70.0,529,2194.327145
70.0,529,2194.729686
70.0,529,2195.122607
70.0,529,2195.525668
70.0,529,2196.116514
70.0,529,2196.513773
70.0,529,2196.927103
70.0,529,2197.342819
70.0,529,2197.781421
70.0,529,2198.35969
70.0,529,2198.778499
70.0,529,2199.173632
70.0,529,2199.574136
70.0,529,2199.98593
70.0,529,2200.597919
70.0,529,2201.007719
70.0,529,2201.438325
70.0,529,2201.850206
70.0,529,2202.286554
70.0,529,2202.886858
70.0,529,2203.312742
70.0,529,2203.737968
70.0,529,2204.1816
70.0,529,2204.609091
70.0,529,2205.240044
70.0,529,2205.648847
70.0,529,2206.046802
70.0,529,2206.461372
70.0,529,2206.869462
70.0,529,2207.441562
70.0,529,2207.854636
70.0,529,2208.263062
70.0,529,2208.674113
70.0,529,2209.098347
70.0,529,2209.688476
70.0,529,2210.112423
70.0,529,2210.541056
70.0,529,2210.951504
70.0,529,2211.366457
70.0,529,2211.9729
70.0,529,2212.396124
70.0,529,2212.822782
70.0,529,2213.265438
70.0,529,2213.698829
70.0,529,2214.337935
70.0,529,2214.768421
70.0,529,2215.210004
70.0,529,2215.656666
70.0,529,2216.098739
70.0,529,2216.769499
70.0,529,2217.233903
70.0,529,2217.677599
70.0,529,2218.133693
70.0,529,2218.596871
70.0,529,2219.267633
70.0,529,2219.748612
70.0,529,2220.217017
70.0,529,2220.688527
70.0,529,2221.159511
70.0,529,2221.857078
70.0,529,2222.31839
70.0,529,2222.77222
70.0,529,2223.248949
70.0,529,2223.701295
70.0,529,2224.390111
70.0,529,2224.844286
70.0,529,2225.318548
70.0,529,2225.806755
70.0,529,2226.285499
70.0,529,2227.00307
70.0,529,2227.459477
70.0,529,2227.918783
70.0,529,2228.374212
70.0,529,2228.828738
70.0,529,2229.500088
70.0,529,2229.973816
70.0,529,2230.453002
70.0,529,2230.936752
70.0,529,2231.426024
70.0,529,2232.12473
70.0,529,2232.619416
70.0,529,2233.068994
70.0,529,2233.547895
70.0,529,2234.027281
70.0,529,2234.697906
70.0,529,2235.164227
70.0,529,2235.624877
70.0,529,2236.072101
70.0,529,2236.536257
70.0,529,2237.210281
70.0,529,2237.66641
70.0,529,2238.12477
70.0,529,2238.583991
70.0,529,2239.039564
70.0,529,2239.725123
70.0,529,2240.173519
70.0,529,2240.622813
70.0,529,2241.090381
70.0,529,2241.559366
70.0,529,2242.232153
70.0,529,2242.683508
70.0,529,2243.160601
70.0,529,2243.617872
70.0,529,2244.078951
70.0,529,2244.743059
70.0,529,2245.20145
70.0,529,2245.652106
70.0,529,2246.099389
70.0,529,2246.562593
70.0,529,2247.264002
70.0,529,2247.738376
70.0,529,2248.202676
70.0,529,2248.654511
70.0,529,2249.149234
70.0,529,2249.819793
70.0,529,2250.284128
70.0,529,2250.738481
70.0,529,2251.196743
70.0,529,2251.672394
70.0,529,2252.366504
70.0,529,2252.822977
70.0,529,2253.292227
70.0,529,2253.7477
70.0,529,2254.205871
70.0,529,2254.860673
70.0,529,2255.342996
70.0,529,2255.830071
70.0,529,2256.292429
70.0,529,2256.75081
70.0,529,2257.423415
70.0,529,2257.878734
70.0,529,2258.330224
70.0,529,2258.784619
70.0,529,2259.238788
70.0,529,2259.900654
70.0,529,2260.368681
70.0,529,2260.835141
70.0,529,2261.288531
70.0,529,2261.750855
70.0,529,2262.439439
70.0,529,2262.9097
70.0,529,2263.419582
70.0,529,2263.86885
70.0,529,2264.343417
70.0,529,2265.010061
70.0,529,2265.487361
70.0,529,2265.958047
70.0,529,2266.410668
70.0,529,2266.873077
70.0,529,2267.539854
70.0,529,2267.995333
70.0,529,2268.463527
70.0,529,2268.91077
70.0,529,2269.379338
70.0,529,2270.055265
70.0,529,2270.501791
70.0,529,2270.958068
70.0,529,2271.408144
70.0,529,2271.867477
70.0,529,2272.554704
70.0,529,2273.009727
70.0,529,2273.473841
70.0,529,2273.928209
70.0,529,2274.390424
70.0,529,2275.049964
70.0,529,2275.502757
70.0,529,2275.966689
70.0,529,2276.435231
70.0,529,2276.898468
70.0,529,2277.573469
70.0,529,2278.046438
70.0,529,2278.522561
70.0,529,2278.999745
70.0,529,2279.458382
70.0,529,2280.126902
70.0,529,2280.578314
70.0,529,2281.040615
70.0,529,2281.514319
70.0,529,2281.984045
70.0,529,2282.664022
70.0,529,2283.117061
70.0,529,2283.585249
70.0,529,2284.045633
70.0,529,2284.521832
70.0,529,2285.212918
70.0,529,2285.670367
70.0,529,2286.150288
70.0,529,2286.630196
70.0,529,2287.085445
70.0,529,2287.752013
70.0,529,2288.204766
70.0,529,2288.655946
70.0,529,2289.12363
70.0,529,2289.586564
70.0,529,2290.247394
70.0,529,2290.709726
70.0,529,2291.171475
70.0,529,2291.630452
70.0,529,2292.090711
70.0,529,2292.779374
70.0,529,2293.238561
70.0,529,2293.696975
70.0,529,2294.174517
70.0,529,2294.635447
70.0,529,2295.305137
70.0,529,2295.76052
70.0,529,2296.219816
70.0,529,2296.693242
70.0,529,2297.150826
70.0,529,2297.856857
70.0,529,2298.322489
70.0,529,2298.796356
70.0,529,2299.246814
70.0,529,2299.721157
70.0,529,2300.414876
70.0,529,2300.870132
70.0,529,2301.340175
70.0,529,2301.796509
70.0,529,2302.253876
70.0,529,2302.912481
70.0,529,2303.372108
70.0,529,2303.846245
70.0,529,2304.29868
70.0,529,2304.758006
70.0,529,2305.426784
70.0,529,2305.892117
70.0,529,2306.371271
70.0,529,2306.821602
70.0,529,2307.281957
70.0,529,2307.963489
70.0,529,2308.423028
70.0,529,2308.905041
70.0,529,2309.381374
70.0,529,2309.84354
70.0,529,2310.512626
70.0,529,2310.964676
70.0,529,2311.434968
70.0,529,2311.895394
70.0,529,2312.365532
70.0,529,2313.048148
70.0,529,2313.501492
70.0,529,2313.950289
70.0,529,2314.423329
70.0,529,2314.889491
70.0,529,2315.569229
70.0,529,2316.022521
70.0,529,2316.492866
70.0,529,2316.967998
70.0,529,2317.441127
70.0,529,2318.10295
70.0,529,2318.550384
70.0,529,2319.010531
70.0,529,2319.461133
70.0,529,2319.948077
70.0,529,2320.619891
70.0,529,2321.098138
70.0,529,2321.566507
70.0,529,2322.027409
70.0,529,2322.490259
70.0,529,2323.158699
70.0,529,2323.620057
70.0,529,2324.083508
70.0,529,2324.542757
70.0,529,2325.005095
70.0,529,2325.664788
70.0,529,2326.123395
70.0,529,2326.599402
70.0,529,2327.052087
70.0,529,2327.527204
70.0,529,2328.212416
70.0,529,2328.688752
70.0,529,2329.152446
70.0,529,2329.606494
70.0,529,2330.079897
70.0,529,2330.749743
70.0,529,2331.218045
70.0,529,2331.681179
70.0,529,2332.139357
70.0,529,2332.596673
70.0,529,2333.252893
70.0,529,2333.704548
70.0,529,2334.152702
70.0,529,2334.614063
70.0,529,2335.091045
70.0,529,2335.760543
70.0,529,2336.212911
70.0,529,2336.709186
70.0,529,2337.17369
70.0,529,2337.676729
70.0,529,2338.372921
70.0,529,2338.839048
70.0,529,2339.312681
70.0,529,2339.782655
70.0,529,2340.240919
70.0,529,2340.924683
70.0,529,2341.401719
70.0,529,2341.896781
70.0,529,2342.35906
70.0,529,2342.840246
70.0,529,2343.528915
70.0,529,2343.988214
70.0,529,2344.4614
70.0,529,2344.931819
70.0,529,2345.428794
70.0,529,2346.102453
70.0,529,2346.599377
70.0,529,2347.074499
70.0,529,2347.533454
70.0,529,2347.991431
70.0,529,2348.651172
70.0,529,2349.100533
70.0,529,2349.560882
70.0,529,2350.031303
70.0,529,2350.494594
70.0,529,2351.188295
70.0,529,2351.662161
70.0,529,2352.119517
70.0,529,2352.581809
70.0,529,2353.038246
70.0,529,2353.715809
70.0,529,2354.171303
70.0,529,2354.63751
70.0,529,2355.116646
70.0,529,2355.585948
70.0,529,2356.24851
70.0,529,2356.706903
70.0,529,2357.166298
70.0,529,2357.653407
70.0,529,2358.112256
70.0,529,2358.788502
70.0,529,2359.267753
70.0,529,2359.740983
70.0,529,2360.221242
70.0,529,2360.694357
70.0,529,2361.369342
70.0,529,2361.838414
70.0,529,2362.308888
70.0,529,2362.762413
70.0,529,2363.231325
70.0,529,2363.903453
70.0,529,2364.358355
70.0,529,2364.809648
70.0,529,2365.287877
70.0,529,2365.74827
70.0,529,2366.469476
70.0,529,2366.932931
70.0,529,2367.387168
70.0,529,2367.849626
70.0,529,2368.310848
70.0,529,2368.978645
70.0,529,2369.456114
70.0,529,2369.908955
70.0,529,2370.370143
70.0,529,2370.828926
70.0,529,2371.488575
70.0,529,2371.978717
70.0,529,2372.438022
70.0,529,2372.891589
70.0,529,2373.352111
70.0,529,2374.062057
70.0,529,2374.527559
70.0,529,2375.006751
70.0,529,2375.47891
70.0,529,2375.933306
70.0,529,2376.610698
70.0,529,2377.093162
70.0,529,2377.548231
70.0,529,2378.002782
70.0,529,2378.481561
70.0,529,2379.15247
70.0,529,2379.618916
70.0,529,2380.076379
70.0,529,2380.545551
70.0,529,2381.005954
70.0,529,2381.669812
70.0,529,2382.128084
70.0,529,2382.60024
70.0,529,2383.047987
70.0,529,2383.543732
70.0,529,2384.215318
70.0,529,2384.669146
70.0,529,2385.12434
70.0,529,2385.599364
70.0,529,2386.054196
70.0,529,2386.755631
70.0,529,2387.227372
70.0,529,2387.699673
70.0,529,2388.162186
70.0,529,2388.618232
70.0,529,2389.309179
70.0,529,2389.778277
70.0,529,2390.248425
70.0,529,2390.749489
70.0,529,2391.214137
70.0,529,2391.883427
70.0,529,2392.364622
70.0,529,2392.818276
70.0,529,2393.269454
70.0,529,2393.728959
70.0,529,2394.401588
70.0,529,2394.864732
70.0,529,2395.3191
70.0,529,2395.769657
70.0,529,2396.250558
70.0,529,2396.934443
70.0,529,2397.418414
70.0,529,2397.903589
70.0,529,2398.363936
70.0,529,2398.834139
70.0,529,2399.520717
70.0,529,2399.987141
70.0,529,2400.454641
70.0,529,2400.913015
70.0,529,2401.390749
70.0,529,2402.054952
70.0,529,2402.51031
70.0,529,2402.954807
70.0,529,2403.408817
70.0,529,2403.865199
70.0,529,2404.566716
70.0,529,2405.022161
70.0,529,2405.494187
70.0,529,2405.964489
70.0,529,2406.427886
70.0,529,2407.136227
70.0,529,2407.602476
70.0,529,2408.062308
70.0,529,2408.537095
70.0,529,2409.004328
70.0,529,2409.663122
70.0,529,2410.114861
70.0,529,2410.58091
70.0,529,2411.046173
70.0,529,2411.50656
70.0,529,2412.198953
70.0,529,2412.68569
70.0,529,2413.158311
70.0,529,2413.622863
70.0,529,2414.084907
70.0,529,2414.756307
70.0,529,2415.233972
70.0,529,2415.692472
70.0,529,2416.154485
